cohort	sample1	sample2	sample1_tfx	sample2_tfx	tfx_diff	sample1_ploidy	sample2_ploidy	ploidy_diff
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C57L2_P1_WES	1.0	1.0	0.0	2.948	3.008	0.06
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C57LC98_P1_WES	1.0	1.0	0.0	2.948	2.962	0.014
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C56C88_P1_WES	1.0	1.0	0.0	2.977	2.972	0.005
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C56C91_P1_WES	1.0	1.0	0.0	2.977	2.961	0.016
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C56C96_P1_WES	1.0	0.9932	0.007	2.977	2.907	0.07
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C57L2_P1_WES	1.0	1.0	0.0	2.977	3.008	0.031
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C57LC98_P1_WES	1.0	1.0	0.0	2.977	2.962	0.015
pdmr_wes_sarcoma	692163--330-T--C56C88_P1_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	2.972	2.96	0.012
pdmr_wes_sarcoma	692163--330-T--C56C88_P1_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	2.972	2.988	0.016
pdmr_wes_sarcoma	692163--330-T--C56C91_P1_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	2.961	2.96	0.001
pdmr_wes_sarcoma	692163--330-T--C56C91_P1_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	2.961	2.988	0.027
pdmr_wes_sarcoma	692163--330-T--C56C96_P1_WES	692163--330-T--C56C88CE5_P2_WES	0.9932	0.9975	0.004	2.907	2.96	0.053
pdmr_wes_sarcoma	692163--330-T--C56C96_P1_WES	692163--330-T--C57L2CB6_P2_WES	0.9932	1.0	0.007	2.907	2.988	0.081
pdmr_wes_sarcoma	692163--330-T--C57L2_P1_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	3.008	2.96	0.048
pdmr_wes_sarcoma	692163--330-T--C57L2_P1_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	3.008	2.988	0.02
pdmr_wes_sarcoma	692163--330-T--C57LC98_P1_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	2.962	2.96	0.002
pdmr_wes_sarcoma	692163--330-T--C57LC98_P1_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	2.962	2.988	0.026
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL7_P0_WES	0.4545	0.9305	0.476	2.809	3.41	0.601
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL9_P0_WES	0.4545	1.0	0.545	2.809	2.912	0.103
pdmr_wes_sarcoma	713595--302-R--FL7_P0_WES	713595--302-R--FL7DM1_P1_WES	0.9305	1.0	0.07	3.41	2.987	0.423
pdmr_wes_sarcoma	713595--302-R--FL7_P0_WES	713595--302-R--FL9D78_P1_WES	0.9305	1.0	0.07	3.41	2.968	0.442
pdmr_wes_sarcoma	713595--302-R--FL9_P0_WES	713595--302-R--FL7DM1_P1_WES	1.0	1.0	0.0	2.912	2.987	0.075
pdmr_wes_sarcoma	713595--302-R--FL9_P0_WES	713595--302-R--FL9D78_P1_WES	1.0	1.0	0.0	2.912	2.968	0.056
pdmr_wes_sarcoma	713595--302-R--FL7DM1_P1_WES	713595--302-R--FL9D77DK1_P2_WES	1.0	1.0	0.0	2.987	2.902	0.085
pdmr_wes_sarcoma	713595--302-R--FL7DM1_P1_WES	713595--302-R--FL9D79DH7_P2_WES	1.0	0.9738	0.026	2.987	2.913	0.074
pdmr_wes_sarcoma	713595--302-R--FL9D78_P1_WES	713595--302-R--FL9D77DK1_P2_WES	1.0	1.0	0.0	2.968	2.902	0.066
pdmr_wes_sarcoma	713595--302-R--FL9D78_P1_WES	713595--302-R--FL9D79DH7_P2_WES	1.0	0.9738	0.026	2.968	2.913	0.055
pdmr_wes_sarcoma	767577--098-T--CF8_P0_WES	767577--098-T--CF8X82WH1_P2_WES	1.0	0.967	0.033	1.983	1.981	0.002
pdmr_wes_sarcoma	767577--098-T--CF8_P0_WES	767577--098-T--CF8X83WP9_P2_WES	1.0	0.9333	0.067	1.983	1.979	0.004
pdmr_wes_sarcoma	767577--098-T--CF8_P0_WES	767577--098-T--CF8X84WQ5_P2_WES	1.0	0.9895	0.01	1.983	1.974	0.009
pdmr_wes_sarcoma	918122--036-R--ORIGINATOR_PT_WES	918122--036-R--LR0_P0_WES	0.5026	1.0	0.497	2.884	2.853	0.031
pdmr_wes_sarcoma	918122--036-R--ORIGINATOR_PT_WES	918122--036-R--LR2_P0_WES	0.5026	1.0	0.497	2.884	2.875	0.009
pdmr_wes_sarcoma	918122--036-R--LR0_P0_WES	918122--036-R--LR0MX6_P1_WES	1.0	1.0	0.0	2.853	2.864	0.011
pdmr_wes_sarcoma	918122--036-R--LR0_P0_WES	918122--036-R--LR0MY1_P1_WES	1.0	1.0	0.0	2.853	3.068	0.215
pdmr_wes_sarcoma	918122--036-R--LR0_P0_WES	918122--036-R--LR2MY8_P1_WES	1.0	1.0	0.0	2.853	2.643	0.21
pdmr_wes_sarcoma	918122--036-R--LR2_P0_WES	918122--036-R--LR0MX6_P1_WES	1.0	1.0	0.0	2.875	2.864	0.011
pdmr_wes_sarcoma	918122--036-R--LR2_P0_WES	918122--036-R--LR0MY1_P1_WES	1.0	1.0	0.0	2.875	3.068	0.193
pdmr_wes_sarcoma	918122--036-R--LR2_P0_WES	918122--036-R--LR2MY8_P1_WES	1.0	1.0	0.0	2.875	2.643	0.232
pdmr_wes_sarcoma	218243--119-R--AL-N97_P0_WES	218243--119-R--AL-N97J26JK3_P2_WES	0.8211	0.9576	0.136	2.007	2.014	0.007
pdmr_wes_sarcoma	218243--119-R--AL-N99_P0_WES	218243--119-R--AL-N97J26JK3_P2_WES	0.8996	0.9576	0.058	2.0	2.014	0.014
pdmr_wes_sarcoma	218243--119-R--AL-N97_P0_WES	218243--119-R--AL-N97J27JX9_P2_WES	0.8211	0.9988	0.178	2.007	2.002	0.005
pdmr_wes_sarcoma	218243--119-R--AL-N99_P0_WES	218243--119-R--AL-N97J27JX9_P2_WES	0.8996	0.9988	0.099	2.0	2.002	0.002
pdmr_wes_sarcoma	237351--077-R--AL-IR0_P0_WES	237351--077-R--AL-IR0_AL-M977_AL-M302_P2_WES	1.0	1.0	0.0	1.996	2.003	0.007
pdmr_wes_sarcoma	237351--077-R--AL-IR0_P0_WES	237351--077-R--AL-IR0_AL-M977_AL-M303_AL-ER0_P3_WES	1.0	1.0	0.0	1.996	2.0	0.004
pdmr_wes_sarcoma	237351--077-R--AL-IR0_AL-M977_P1_WES	237351--077-R--AL-IR0_AL-M977_AL-M303_AL-ER0_P3_WES	1.0	1.0	0.0	1.999	2.0	0.001
pdmr_wes_sarcoma	287954--098-R--H56_P0_WES	287954--098-R--H55HE1M864_P2_WES	0.9931	1.0	0.007	1.967	1.994	0.027
pdmr_wes_sarcoma	287954--098-R--H57_P0_WES	287954--098-R--H55HE1M864_P2_WES	1.0	1.0	0.0	1.994	1.994	0.0
pdmr_wes_sarcoma	474343--323-R--AT8_P0_WES	474343--323-R--AT8WB0E56_P2_WES	1.0	0.8346	0.165	2.145	1.964	0.181
pdmr_wes_sarcoma	474343--323-R--AT8_P0_WES	474343--323-R--AT8WB2E63_P2_WES	1.0	0.7887	0.211	2.145	1.982	0.163
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL6IW2_P1_WES	0.5866	1.0	0.413	2.976	3.004	0.028
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL7II7_P1_WES	0.5866	1.0	0.413	2.976	2.923	0.053
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL6IW2M370_P2_WES	0.5866	1.0	0.413	2.976	3.009	0.033
pdmr_wes_sarcoma	594176--295-R--ORIGINATOR_PT_WES	594176--295-R--AL7IJ9W32_P2_WES	0.5866	1.0	0.413	2.976	2.918	0.058
pdmr_wes_sarcoma	594176--295-R--AL6_P0_WES	594176--295-R--AL6IW2M370_P2_WES	1.0	1.0	0.0	2.997	3.009	0.012
pdmr_wes_sarcoma	594176--295-R--AL8_P0_WES	594176--295-R--AL6IW2M370_P2_WES	1.0	1.0	0.0	2.943	3.009	0.066
pdmr_wes_sarcoma	594176--295-R--AL6_P0_WES	594176--295-R--AL7IJ9W32_P2_WES	1.0	1.0	0.0	2.997	2.918	0.079
pdmr_wes_sarcoma	594176--295-R--AL8_P0_WES	594176--295-R--AL7IJ9W32_P2_WES	1.0	1.0	0.0	2.943	2.918	0.025
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	2.948	2.96	0.012
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C56C88CE5_P2_WES	1.0	0.9975	0.002	2.977	2.96	0.017
pdmr_wes_sarcoma	692163--330-T--C56_P0_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	2.948	2.988	0.04
pdmr_wes_sarcoma	692163--330-T--C57L_P0_WES	692163--330-T--C57L2CB6_P2_WES	1.0	1.0	0.0	2.977	2.988	0.011
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL7DM1_P1_WES	0.4545	1.0	0.545	2.809	2.987	0.178
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL9D78_P1_WES	0.4545	1.0	0.545	2.809	2.968	0.159
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL9D77DK1_P2_WES	0.4545	1.0	0.545	2.809	2.902	0.093
pdmr_wes_sarcoma	713595--302-R--ORIGINATOR_PT_WES	713595--302-R--FL9D79DH7_P2_WES	0.4545	0.9738	0.519	2.809	2.913	0.104
pdmr_wes_sarcoma	713595--302-R--FL7_P0_WES	713595--302-R--FL9D77DK1_P2_WES	0.9305	1.0	0.07	3.41	2.902	0.508
pdmr_wes_sarcoma	713595--302-R--FL9_P0_WES	713595--302-R--FL9D77DK1_P2_WES	1.0	1.0	0.0	2.912	2.902	0.01
pdmr_wes_sarcoma	713595--302-R--FL7_P0_WES	713595--302-R--FL9D79DH7_P2_WES	0.9305	0.9738	0.043	3.41	2.913	0.497
pdmr_wes_sarcoma	713595--302-R--FL9_P0_WES	713595--302-R--FL9D79DH7_P2_WES	1.0	0.9738	0.026	2.912	2.913	0.001
pdmr_wes_sarcoma	918122--036-R--ORIGINATOR_PT_WES	918122--036-R--LR0MX6_P1_WES	0.5026	1.0	0.497	2.884	2.864	0.02
pdmr_wes_sarcoma	918122--036-R--ORIGINATOR_PT_WES	918122--036-R--LR0MY1_P1_WES	0.5026	1.0	0.497	2.884	3.068	0.184
pdmr_wes_sarcoma	918122--036-R--ORIGINATOR_PT_WES	918122--036-R--LR2MY8_P1_WES	0.5026	1.0	0.497	2.884	2.643	0.241
pdmr_wes_skin	128128--338-R--L42_P0_WES	128128--338-R--L43MZ1_P1_WES	1.0	1.0	0.0	3.031	2.976	0.055
pdmr_wes_skin	128128--338-R--L42_P0_WES	128128--338-R--L43MZ4_P1_WES	1.0	1.0	0.0	3.031	3.01	0.021
pdmr_wes_skin	128128--338-R--L42_P0_WES	128128--338-R--L44NT6_P1_WES	1.0	1.0	0.0	3.031	2.976	0.055
pdmr_wes_skin	128128--338-R--L43_P0_WES	128128--338-R--L43MZ1_P1_WES	1.0	1.0	0.0	2.987	2.976	0.011
pdmr_wes_skin	128128--338-R--L43_P0_WES	128128--338-R--L43MZ4_P1_WES	1.0	1.0	0.0	2.987	3.01	0.023
pdmr_wes_skin	128128--338-R--L43_P0_WES	128128--338-R--L44NT6_P1_WES	1.0	1.0	0.0	2.987	2.976	0.011
pdmr_wes_skin	128128--338-R--L43MZ1_P1_WES	128128--338-R--L44NT9_RG-Q18_P2_WES	1.0	1.0	0.0	2.976	2.945	0.031
pdmr_wes_skin	128128--338-R--L43MZ4_P1_WES	128128--338-R--L44NT9_RG-Q18_P2_WES	1.0	1.0	0.0	3.01	2.945	0.065
pdmr_wes_skin	128128--338-R--L44NT6_P1_WES	128128--338-R--L44NT9_RG-Q18_P2_WES	1.0	1.0	0.0	2.976	2.945	0.031
pdmr_wes_skin	137849--337-R--TW7_P0_WES	137849--337-R--TW7VT3_P1_WES	1.0	0.7405	0.259	3.255	2.757	0.498
pdmr_wes_skin	137849--337-R--TW7_P0_WES	137849--337-R--TW8VT5_P1_WES	1.0	0.74	0.26	3.255	2.499	0.756
pdmr_wes_skin	137849--337-R--TW8_P0_WES	137849--337-R--TW7VT3_P1_WES	1.0	0.7405	0.259	3.281	2.757	0.524
pdmr_wes_skin	137849--337-R--TW8_P0_WES	137849--337-R--TW8VT5_P1_WES	1.0	0.74	0.26	3.281	2.499	0.782
pdmr_wes_skin	137849--337-R--TW7VT3_P1_WES	137849--337-R--TW7VT4_RG-M188_P2_WES	0.7405	1.0	0.259	2.757	2.859	0.102
pdmr_wes_skin	137849--337-R--TW7VT3_P1_WES	137849--337-R--TW8VT6M270_P2_WES	0.7405	1.0	0.259	2.757	2.844	0.087
pdmr_wes_skin	137849--337-R--TW8VT5_P1_WES	137849--337-R--TW7VT4_RG-M188_P2_WES	0.74	1.0	0.26	2.499	2.859	0.36
pdmr_wes_skin	137849--337-R--TW8VT5_P1_WES	137849--337-R--TW8VT6M270_P2_WES	0.74	1.0	0.26	2.499	2.844	0.345
pdmr_wes_skin	156681--154-R--A26_P0_WES	156681--154-R--A26A88AJ3AW1_P3_WES	0.9783	0.9621	0.016	2.211	2.095	0.116
pdmr_wes_skin	156681--154-R--A26_P0_WES	156681--154-R--A26A88AJ4I88_RG_P3_WES	0.9783	0.9699	0.008	2.211	2.048	0.163
pdmr_wes_skin	156681--154-R--A26_P0_WES	156681--154-R--A26A89AJ5AW4_P3_WES	0.9783	1.0	0.022	2.211	2.07	0.141
pdmr_wes_skin	156681--154-R--A26_P0_WES	156681--154-R--A26A89AJ6AU1_P3_WES	0.9783	0.9531	0.025	2.211	2.055	0.156
pdmr_wes_skin	174316--266-R--ORIGINATOR_PT_WES	174316--266-R--AD7_P0_WES	0.397	0.6337	0.237	2.892	2.941	0.049
pdmr_wes_skin	174316--266-R--ORIGINATOR_PT_WES	174316--266-R--AD8_P0_WES	0.397	0.656	0.259	2.892	2.975	0.083
pdmr_wes_skin	174316--266-R--AD7_P0_WES	174316--266-R--AD7I14_P1_WES	0.6337	0.7499	0.116	2.941	2.923	0.018
pdmr_wes_skin	174316--266-R--AD8_P0_WES	174316--266-R--AD7I14_P1_WES	0.656	0.7499	0.094	2.975	2.923	0.052
pdmr_wes_skin	174316--266-R--AD7I14_P1_WES	174316--266-R--AD8I91NB6E05_P3_WES	0.7499	0.7562	0.006	2.923	2.966	0.043
pdmr_wes_skin	174316--266-R--AD8I91NB6E05_P3_WES	174316--266-R--AD7I12II7NB9WC6_P4_WES	0.7562	0.6877	0.069	2.966	2.981	0.015
pdmr_wes_skin	174941--126-T--DA3_P0_WES	174941--126-T--DA3DW6_P1_WES	1.0	1.0	0.0	1.987	1.979	0.008
pdmr_wes_skin	174941--126-T--DA3_P0_WES	174941--126-T--DA4DZ5_P1_WES	1.0	1.0	0.0	1.987	1.977	0.01
pdmr_wes_skin	174941--126-T--DA3DW6_P1_WES	174941--126-T--DA3DW5YB6_P2_WES	1.0	1.0	0.0	1.979	1.933	0.046
pdmr_wes_skin	174941--126-T--DA3DW6_P1_WES	174941--126-T--DA4DZ7WS8_P2_WES	1.0	1.0	0.0	1.979	1.983	0.004
pdmr_wes_skin	174941--126-T--DA4DZ5_P1_WES	174941--126-T--DA3DW5YB6_P2_WES	1.0	1.0	0.0	1.977	1.933	0.044
pdmr_wes_skin	174941--126-T--DA4DZ5_P1_WES	174941--126-T--DA4DZ7WS8_P2_WES	1.0	1.0	0.0	1.977	1.983	0.006
pdmr_wes_skin	174941--126-T--DA3DW5YB6_P2_WES	174941--126-T--DA3DW5YB6Z33_P3_WES	1.0	0.864	0.136	1.933	1.918	0.015
pdmr_wes_skin	174941--126-T--DA4DZ7WS8_P2_WES	174941--126-T--DA3DW5YB6Z33_P3_WES	1.0	0.864	0.136	1.983	1.918	0.065
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YQ9_P0_WES	0.6298	1.0	0.37	2.894	2.882	0.012
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YR0_P0_WES	0.6298	1.0	0.37	2.894	2.879	0.015
pdmr_wes_skin	415371--026-R--YQ9_P0_WES	415371--026-R--YQ9XN9_P1_WES	1.0	1.0	0.0	2.882	2.778	0.104
pdmr_wes_skin	415371--026-R--YQ9_P0_WES	415371--026-R--YR0WA5_P1_WES	1.0	0.7647	0.235	2.882	2.505	0.377
pdmr_wes_skin	415371--026-R--YR0_P0_WES	415371--026-R--YQ9XN9_P1_WES	1.0	1.0	0.0	2.879	2.778	0.101
pdmr_wes_skin	415371--026-R--YR0_P0_WES	415371--026-R--YR0WA5_P1_WES	1.0	0.7647	0.235	2.879	2.505	0.374
pdmr_wes_skin	415371--026-R--YQ9XN9_P1_WES	415371--026-R--YQ9XP1WT3_P2_WES	1.0	0.8632	0.137	2.778	3.183	0.405
pdmr_wes_skin	415371--026-R--YQ9XN9_P1_WES	415371--026-R--YR0WA4WT7_P2_WES	1.0	1.0	0.0	2.778	3.214	0.436
pdmr_wes_skin	415371--026-R--YR0WA5_P1_WES	415371--026-R--YQ9XP1WT3_P2_WES	0.7647	0.8632	0.098	2.505	3.183	0.678
pdmr_wes_skin	415371--026-R--YR0WA5_P1_WES	415371--026-R--YR0WA4WT7_P2_WES	0.7647	1.0	0.235	2.505	3.214	0.709
pdmr_wes_skin	563396--261-R--KP0_P0_WES	563396--261-R--KN9L92_P1_WES	0.9963	0.9959	0.0	3.051	3.085	0.034
pdmr_wes_skin	563396--261-R--KP0_P0_WES	563396--261-R--KP1LD4_P1_WES	0.9963	0.9953	0.001	3.051	3.038	0.013
pdmr_wes_skin	563396--261-R--KP0_P0_WES	563396--261-R--KP1LD5_P1_WES	0.9963	0.9947	0.002	3.051	3.106	0.055
pdmr_wes_skin	563396--261-R--KN9L92_P1_WES	563396--261-R--KN9L97_RG-M706_P2_WES	0.9959	0.9959	0.0	3.085	3.009	0.076
pdmr_wes_skin	563396--261-R--KN9L92_P1_WES	563396--261-R--KN9L97_RG-M710_P2_WES	0.9959	1.0	0.004	3.085	2.996	0.089
pdmr_wes_skin	563396--261-R--KP1LD4_P1_WES	563396--261-R--KN9L97_RG-M706_P2_WES	0.9953	0.9959	0.001	3.038	3.009	0.029
pdmr_wes_skin	563396--261-R--KP1LD4_P1_WES	563396--261-R--KN9L97_RG-M710_P2_WES	0.9953	1.0	0.005	3.038	2.996	0.042
pdmr_wes_skin	563396--261-R--KP1LD5_P1_WES	563396--261-R--KN9L97_RG-M706_P2_WES	0.9947	0.9959	0.001	3.106	3.009	0.097
pdmr_wes_skin	563396--261-R--KP1LD5_P1_WES	563396--261-R--KN9L97_RG-M710_P2_WES	0.9947	1.0	0.005	3.106	2.996	0.11
pdmr_wes_skin	633993--097-R--VI7_P0_WES	633993--097-R--VI7QT0_P1_WES	1.0	1.0	0.0	2.919	2.907	0.012
pdmr_wes_skin	633993--097-R--VI7_P0_WES	633993--097-R--VI8M979_P1_WES	1.0	1.0	0.0	2.919	2.89	0.029
pdmr_wes_skin	633993--097-R--VI8_P0_WES	633993--097-R--VI7QT0_P1_WES	1.0	1.0	0.0	2.916	2.907	0.009
pdmr_wes_skin	633993--097-R--VI8_P0_WES	633993--097-R--VI8M979_P1_WES	1.0	1.0	0.0	2.916	2.89	0.026
pdmr_wes_skin	633993--097-R--VI7QT0_P1_WES	633993--097-R--VI5E39F06_P2_WES	1.0	1.0	0.0	2.907	2.924	0.017
pdmr_wes_skin	633993--097-R--VI8M979_P1_WES	633993--097-R--VI5E39F06_P2_WES	1.0	1.0	0.0	2.89	2.924	0.034
pdmr_wes_skin	695221--133-T--VV9_P0_WES	695221--133-T--VV9M16_P1_WES	1.0	1.0	0.0	2.011	2.016	0.005
pdmr_wes_skin	695221--133-T--VV9_P0_WES	695221--133-T--VV9M18_P1_WES	1.0	1.0	0.0	2.011	1.976	0.035
pdmr_wes_skin	695221--133-T--VV9_P0_WES	695221--133-T--VV9M19_P1_WES	1.0	1.0	0.0	2.011	2.017	0.006
pdmr_wes_skin	695221--133-T--VV9M16_P1_WES	695221--133-T--VV9M18M836_P2_WES	1.0	1.0	0.0	2.016	2.005	0.011
pdmr_wes_skin	695221--133-T--VV9M16_P1_WES	695221--133-T--VV9M19M98_P2_WES	1.0	1.0	0.0	2.016	2.012	0.004
pdmr_wes_skin	695221--133-T--VV9M18_P1_WES	695221--133-T--VV9M18M836_P2_WES	1.0	1.0	0.0	1.976	2.005	0.029
pdmr_wes_skin	695221--133-T--VV9M18_P1_WES	695221--133-T--VV9M19M98_P2_WES	1.0	1.0	0.0	1.976	2.012	0.036
pdmr_wes_skin	695221--133-T--VV9M19_P1_WES	695221--133-T--VV9M18M836_P2_WES	1.0	1.0	0.0	2.017	2.005	0.012
pdmr_wes_skin	695221--133-T--VV9M19_P1_WES	695221--133-T--VV9M19M98_P2_WES	1.0	1.0	0.0	2.017	2.012	0.005
pdmr_wes_skin	891866--317-R--AR2_P0_WES	891866--317-R--AR2E10_P1_WES	0.7598	0.8626	0.103	2.765	2.644	0.121
pdmr_wes_skin	891866--317-R--AR2E10_P1_WES	891866--317-R--AR2E10M83_P2_WES	0.8626	1.0	0.137	2.644	2.638	0.006
pdmr_wes_skin	891866--317-R--AR2E10_P1_WES	891866--317-R--AR2E10M85_P2_WES	0.8626	0.7461	0.117	2.644	2.788	0.144
pdmr_wes_skin	891866--317-R--AR2E10M83_P2_WES	891866--317-R--AR2E10M82M831E07_P4_WES	1.0	1.0	0.0	2.638	2.683	0.045
pdmr_wes_skin	891866--317-R--AR2E10M85_P2_WES	891866--317-R--AR2E10M82M831E07_P4_WES	0.7461	1.0	0.254	2.788	2.683	0.105
pdmr_wes_skin	128128--338-R--L42_P0_WES	128128--338-R--L44NT9_RG-Q18_P2_WES	1.0	1.0	0.0	3.031	2.945	0.086
pdmr_wes_skin	128128--338-R--L43_P0_WES	128128--338-R--L44NT9_RG-Q18_P2_WES	1.0	1.0	0.0	2.987	2.945	0.042
pdmr_wes_skin	137849--337-R--TW7_P0_WES	137849--337-R--TW7VT4_RG-M188_P2_WES	1.0	1.0	0.0	3.255	2.859	0.396
pdmr_wes_skin	137849--337-R--TW8_P0_WES	137849--337-R--TW7VT4_RG-M188_P2_WES	1.0	1.0	0.0	3.281	2.859	0.422
pdmr_wes_skin	137849--337-R--TW7_P0_WES	137849--337-R--TW8VT6M270_P2_WES	1.0	1.0	0.0	3.255	2.844	0.411
pdmr_wes_skin	137849--337-R--TW8_P0_WES	137849--337-R--TW8VT6M270_P2_WES	1.0	1.0	0.0	3.281	2.844	0.437
pdmr_wes_skin	174316--266-R--ORIGINATOR_PT_WES	174316--266-R--AD7I14_P1_WES	0.397	0.7499	0.353	2.892	2.923	0.031
pdmr_wes_skin	174316--266-R--ORIGINATOR_PT_WES	174316--266-R--AD8I91NB6E05_P3_WES	0.397	0.7562	0.359	2.892	2.966	0.074
pdmr_wes_skin	174316--266-R--ORIGINATOR_PT_WES	174316--266-R--AD7I12II7NB9WC6_P4_WES	0.397	0.6877	0.291	2.892	2.981	0.089
pdmr_wes_skin	174316--266-R--AD7_P0_WES	174316--266-R--AD8I91NB6E05_P3_WES	0.6337	0.7562	0.122	2.941	2.966	0.025
pdmr_wes_skin	174316--266-R--AD8_P0_WES	174316--266-R--AD8I91NB6E05_P3_WES	0.656	0.7562	0.1	2.975	2.966	0.009
pdmr_wes_skin	174316--266-R--AD7_P0_WES	174316--266-R--AD7I12II7NB9WC6_P4_WES	0.6337	0.6877	0.054	2.941	2.981	0.04
pdmr_wes_skin	174316--266-R--AD8_P0_WES	174316--266-R--AD7I12II7NB9WC6_P4_WES	0.656	0.6877	0.032	2.975	2.981	0.006
pdmr_wes_skin	174316--266-R--AD7I14_P1_WES	174316--266-R--AD7I12II7NB9WC6_P4_WES	0.7499	0.6877	0.062	2.923	2.981	0.058
pdmr_wes_skin	174941--126-T--DA3_P0_WES	174941--126-T--DA3DW5YB6_P2_WES	1.0	1.0	0.0	1.987	1.933	0.054
pdmr_wes_skin	174941--126-T--DA3_P0_WES	174941--126-T--DA4DZ7WS8_P2_WES	1.0	1.0	0.0	1.987	1.983	0.004
pdmr_wes_skin	174941--126-T--DA3_P0_WES	174941--126-T--DA3DW5YB6Z33_P3_WES	1.0	0.864	0.136	1.987	1.918	0.069
pdmr_wes_skin	174941--126-T--DA3DW6_P1_WES	174941--126-T--DA3DW5YB6Z33_P3_WES	1.0	0.864	0.136	1.979	1.918	0.061
pdmr_wes_skin	174941--126-T--DA4DZ5_P1_WES	174941--126-T--DA3DW5YB6Z33_P3_WES	1.0	0.864	0.136	1.977	1.918	0.059
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YQ9XN9_P1_WES	0.6298	1.0	0.37	2.894	2.778	0.116
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YR0WA5_P1_WES	0.6298	0.7647	0.135	2.894	2.505	0.389
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YQ9XP1WT3_P2_WES	0.6298	0.8632	0.233	2.894	3.183	0.289
pdmr_wes_skin	415371--026-R--ORIGINATOR_PT_WES	415371--026-R--YR0WA4WT7_P2_WES	0.6298	1.0	0.37	2.894	3.214	0.32
pdmr_wes_skin	415371--026-R--YQ9_P0_WES	415371--026-R--YQ9XP1WT3_P2_WES	1.0	0.8632	0.137	2.882	3.183	0.301
pdmr_wes_skin	415371--026-R--YR0_P0_WES	415371--026-R--YQ9XP1WT3_P2_WES	1.0	0.8632	0.137	2.879	3.183	0.304
pdmr_wes_skin	415371--026-R--YQ9_P0_WES	415371--026-R--YR0WA4WT7_P2_WES	1.0	1.0	0.0	2.882	3.214	0.332
pdmr_wes_skin	415371--026-R--YR0_P0_WES	415371--026-R--YR0WA4WT7_P2_WES	1.0	1.0	0.0	2.879	3.214	0.335
pdmr_wes_skin	563396--261-R--KP0_P0_WES	563396--261-R--KN9L97_RG-M706_P2_WES	0.9963	0.9959	0.0	3.051	3.009	0.042
pdmr_wes_skin	563396--261-R--KP0_P0_WES	563396--261-R--KN9L97_RG-M710_P2_WES	0.9963	1.0	0.004	3.051	2.996	0.055
pdmr_wes_skin	633993--097-R--VI7_P0_WES	633993--097-R--VI5E39F06_P2_WES	1.0	1.0	0.0	2.919	2.924	0.005
pdmr_wes_skin	633993--097-R--VI8_P0_WES	633993--097-R--VI5E39F06_P2_WES	1.0	1.0	0.0	2.916	2.924	0.008
pdmr_wes_skin	695221--133-T--VV9_P0_WES	695221--133-T--VV9M18M836_P2_WES	1.0	1.0	0.0	2.011	2.005	0.006
pdmr_wes_skin	695221--133-T--VV9_P0_WES	695221--133-T--VV9M19M98_P2_WES	1.0	1.0	0.0	2.011	2.012	0.001
